Government_School,Government_District,Government_Latitude,Government_Longitude,BEF_School,BEF_District,Distance_KM
GBPS ARZ MUHAMMAD NANDWANI,Sohbat Pur,28.4392264073362,68.8632039328507,Darya khan gajani/Arbab Pandrani,Sohbat Pur,3.39
GBPS JAN MUHAMAD CHELIANI,Sohbat Pur,28.4334280967209,68.8324684525914,Darya khan gajani/Arbab Pandrani,Sohbat Pur,2.84
GBPS JAN MUHAMAD CHELIANI,Sohbat Pur,28.4334280967209,68.8324684525914,Goth Gul Sher Kandrani,Sohbat Pur,9.01
GBPS PANDHI KHAN NANDWANI,Sohbat Pur,28.4338132059275,68.8254553520518,Raheem Bakhsh Kandrani,Sohbat Pur,9.79
GBPS PANDHI KHAN NANDWANI,Sohbat Pur,28.4338132059275,68.8254553520518,Darya khan gajani/Arbab Pandrani,Sohbat Pur,2.97
GBPS PANDHI KHAN NANDWANI,Sohbat Pur,28.4338132059275,68.8254553520518,Goth Gul Sher Kandrani,Sohbat Pur,8.46
GBPS KHAMAN KHAN,Sohbat Pur,28.4356121435825,68.8438819745794,Darya khan gajani/Arbab Pandrani,Sohbat Pur,2.67
GBPS KHAMAN KHAN,Sohbat Pur,28.4356121435825,68.8438819745794,Goth Gul Sher Kandrani,Sohbat Pur,9.76
GBPS AZIZULLAH BEHRANI,Sohbat Pur,28.4382472544382,68.8447001330842,Darya khan gajani/Arbab Pandrani,Sohbat Pur,2.41
GBPS AZIZULLAH BEHRANI,Sohbat Pur,28.4382472544382,68.8447001330842,Goth Gul Sher Kandrani,Sohbat Pur,9.66
GGPS GAJI KHAN GAJAN,Sohbat Pur,28.4705854069786,68.7656749880209,Raheem Bakhsh Kandrani,Sohbat Pur,5.68
GGPS GAJI KHAN GAJAN,Sohbat Pur,28.4705854069786,68.7656749880209,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,9.43
GGPS GAJI KHAN GAJAN,Sohbat Pur,28.4705854069786,68.7656749880209,Darya khan gajani/Arbab Pandrani,Sohbat Pur,7.06
GGPS GAJI KHAN GAJAN,Sohbat Pur,28.4705854069786,68.7656749880209,Goth Gul Sher Kandrani,Sohbat Pur,1.66
GBPS SUDHA KHAN NANDWANI,Sohbat Pur,28.4459104472251,68.8592593069887,Darya khan gajani/Arbab Pandrani,Sohbat Pur,2.64
GBPS BAJHI KHAN GAJANI,Sohbat Pur,28.4304022795562,68.8391191644706,Darya khan gajani/Arbab Pandrani,Sohbat Pur,3.16
GBPS BAJHI KHAN GAJANI,Sohbat Pur,28.4304022795562,68.8391191644706,Goth Gul Sher Kandrani,Sohbat Pur,9.72
GGPS RASOOL BAKHSH BEHRANI,Sohbat Pur,28.4367151081221,68.8411348917114,Darya khan gajani/Arbab Pandrani,Sohbat Pur,2.49
GGPS RASOOL BAKHSH BEHRANI,Sohbat Pur,28.4367151081221,68.8411348917114,Goth Gul Sher Kandrani,Sohbat Pur,9.47
GBPS AZMAT KHAN BUGTI,Sohbat Pur,28.4690220595465,68.9253916698201,Darya khan gajani/Arbab Pandrani,Sohbat Pur,8.77
GBPS PANDHI KHAN GAJANI,Sohbat Pur,28.4497899923268,68.8190614581904,Raheem Bakhsh Kandrani,Sohbat Pur,9.34
GBPS PANDHI KHAN GAJANI,Sohbat Pur,28.4497899923268,68.8190614581904,Darya khan gajani/Arbab Pandrani,Sohbat Pur,1.98
GBPS PANDHI KHAN GAJANI,Sohbat Pur,28.4497899923268,68.8190614581904,Goth Gul Sher Kandrani,Sohbat Pur,6.86
GBPS MUHAMMAD AMIN GAJANI,Sohbat Pur,28.4460832866485,68.7952167892304,Raheem Bakhsh Kandrani,Sohbat Pur,6.96
GBPS MUHAMMAD AMIN GAJANI,Sohbat Pur,28.4460832866485,68.7952167892304,Darya khan gajani/Arbab Pandrani,Sohbat Pur,4.29
GBPS MUHAMMAD AMIN GAJANI,Sohbat Pur,28.4460832866485,68.7952167892304,Goth Gul Sher Kandrani,Sohbat Pur,5.44
GBPS MUHAMMAD AMIN KHOSA,Sohbat Pur,28.5936494868933,68.4569020392203,Kareem Bakash Khosa,Sohbat Pur,6.73
GBPS MUHAMMAD AMIN KHOSA,Sohbat Pur,28.5936494868933,68.4569020392203,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,4.6
GBPS MUHAMMAD AZAD BROHI,Sohbat Pur,28.5911731872047,68.4602330472062,Kareem Bakash Khosa,Sohbat Pur,6.59
GBPS MUHAMMAD AZAD BROHI,Sohbat Pur,28.5911731872047,68.4602330472062,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,4.87
GBPS ABDUL SATTAR KHOSA,Sohbat Pur,28.5328217087649,68.5064753496646,Akbar khayazai,Sohbat Pur,9.77
GGPS AYUB KANRANI,Sohbat Pur,28.4514471491447,68.8752223635294,Darya khan gajani/Arbab Pandrani,Sohbat Pur,3.87
GGPS HAJI DILDAR KHAN KHOSA,Sohbat Pur,28.5401445438603,68.4844288926921,Kareem Bakash Khosa,Sohbat Pur,9.75
GGPS HAJI DILDAR KHAN KHOSA,Sohbat Pur,28.5401445438603,68.4844288926921,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,8.72
GGPS AKBAR DIN,Sohbat Pur,28.6257085937113,68.4863643721721,Kareem Bakash Khosa,Sohbat Pur,2.99
GGPS AKBAR DIN,Sohbat Pur,28.6257085937113,68.4863643721721,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,8.66
GBPS IMTIAZ KHAN GOLA,Sohbat Pur,28.5009720927049,68.5477339106032,Akbar khayazai,Sohbat Pur,6.98
GGMIDS AKBAR KHAN KHOSA,Sohbat Pur,28.4297170613378,68.6515457834346,Raheem Bakhsh Kandrani,Sohbat Pur,7.26
GGMIDS AKBAR KHAN KHOSA,Sohbat Pur,28.4297170613378,68.6515457834346,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,9.79
GGPS SHAH MUHAMMED KANRANI,Sohbat Pur,28.4723217485318,68.7333042450645,Raheem Bakhsh Kandrani,Sohbat Pur,4.36
GGPS SHAH MUHAMMED KANRANI,Sohbat Pur,28.4723217485318,68.7333042450645,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,6.76
GGPS SHAH MUHAMMED KANRANI,Sohbat Pur,28.4723217485318,68.7333042450645,Goth Gul Sher Kandrani,Sohbat Pur,3.1
GGPS SAKHI SIKANDER KHAN,Sohbat Pur,28.6045118005535,68.4981299034059,Kareem Bakash Khosa,Sohbat Pur,2.78
GGPS SAKHI SIKANDER KHAN,Sohbat Pur,28.6045118005535,68.4981299034059,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,8.81
GGPS KHUDA ABAD,Sohbat Pur,28.4556795130694,68.6254482869437,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,8.52
GGPS KHUDA ABAD,Sohbat Pur,28.4556795130694,68.6254482869437,Akbar khayazai,Sohbat Pur,9.23
GGPS SARDAR HAMID KHAN PANWAR,Sohbat Pur,28.4567437189014,68.7599494613576,Raheem Bakhsh Kandrani,Sohbat Pur,4.24
GGPS SARDAR HAMID KHAN PANWAR,Sohbat Pur,28.4567437189014,68.7599494613576,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,9.86
GGPS SARDAR HAMID KHAN PANWAR,Sohbat Pur,28.4567437189014,68.7599494613576,Darya khan gajani/Arbab Pandrani,Sohbat Pur,7.51
GGPS SARDAR HAMID KHAN PANWAR,Sohbat Pur,28.4567437189014,68.7599494613576,Goth Gul Sher Kandrani,Sohbat Pur,3.14
GGMIDS GOTH IMAM BAKHSH KANRANI,Sohbat Pur,28.5062683818581,68.733951200436,Raheem Bakhsh Kandrani,Sohbat Pur,8.1
GGMIDS GOTH IMAM BAKHSH KANRANI,Sohbat Pur,28.5062683818581,68.733951200436,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,5.09
GGMIDS GOTH IMAM BAKHSH KANRANI,Sohbat Pur,28.5062683818581,68.733951200436,Goth Gul Sher Kandrani,Sohbat Pur,3.57
GBPS IMAM DIN KHAIZAI,Sohbat Pur,28.5284772799749,68.6074626314783,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,7.54
GBPS IMAM DIN KHAIZAI,Sohbat Pur,28.5284772799749,68.6074626314783,Akbar khayazai,Sohbat Pur,0.97
GGHS JIA KHAN KHOSA,Sohbat Pur,28.5365424410718,68.4040069344345,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,5.38
GGPS JUMA KHAN GAJANI,Sohbat Pur,28.4393346626664,68.7996660034492,Raheem Bakhsh Kandrani,Sohbat Pur,7.29
GGPS JUMA KHAN GAJANI,Sohbat Pur,28.4393346626664,68.7996660034492,Darya khan gajani/Arbab Pandrani,Sohbat Pur,4.21
GGPS JUMA KHAN GAJANI,Sohbat Pur,28.4393346626664,68.7996660034492,Goth Gul Sher Kandrani,Sohbat Pur,6.3
GGMIDS ABDUL NABI KANRANI,Sohbat Pur,28.5022056299422,68.6956502773088,Raheem Bakhsh Kandrani,Sohbat Pur,8.15
GGMIDS ABDUL NABI KANRANI,Sohbat Pur,28.5022056299422,68.6956502773088,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,1.8
GGMIDS ABDUL NABI KANRANI,Sohbat Pur,28.5022056299422,68.6956502773088,Akbar khayazai,Sohbat Pur,9.58
GGMIDS ABDUL NABI KANRANI,Sohbat Pur,28.5022056299422,68.6956502773088,Goth Gul Sher Kandrani,Sohbat Pur,6.72
GGPS LAKHMIR KHAN,Sohbat Pur,28.4862503761242,68.7402682428429,Raheem Bakhsh Kandrani,Sohbat Pur,6.01
GGPS LAKHMIR KHAN,Sohbat Pur,28.4862503761242,68.7402682428429,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,6.41
GGPS LAKHMIR KHAN,Sohbat Pur,28.4862503761242,68.7402682428429,Darya khan gajani/Arbab Pandrani,Sohbat Pur,9.91
GGPS LAKHMIR KHAN,Sohbat Pur,28.4862503761242,68.7402682428429,Goth Gul Sher Kandrani,Sohbat Pur,2.08
GGPS ALLAH RAKHIA,Sohbat Pur,28.5062021078274,68.7370416537088,Raheem Bakhsh Kandrani,Sohbat Pur,8.13
GGPS ALLAH RAKHIA,Sohbat Pur,28.5062021078274,68.7370416537088,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,5.39
GGPS ALLAH RAKHIA,Sohbat Pur,28.5062021078274,68.7370416537088,Goth Gul Sher Kandrani,Sohbat Pur,3.35
GBPS BAHAR KHAN,Sohbat Pur,28.4753896280075,68.7834285263194,Raheem Bakhsh Kandrani,Sohbat Pur,7.32
GBPS BAHAR KHAN,Sohbat Pur,28.4753896280075,68.7834285263194,Darya khan gajani/Arbab Pandrani,Sohbat Pur,5.52
GBPS BAHAR KHAN,Sohbat Pur,28.4753896280075,68.7834285263194,Goth Gul Sher Kandrani,Sohbat Pur,2.4
GGPS MANZOOR AHMED JARWAR,Sohbat Pur,28.5258031966786,68.627578600639,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,5.55
GGPS MANZOOR AHMED JARWAR,Sohbat Pur,28.5258031966786,68.627578600639,Akbar khayazai,Sohbat Pur,2.45
GBPS DAULAT KHAN,Sohbat Pur,28.5228314395134,68.6204377377596,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,6.17
GBPS DAULAT KHAN,Sohbat Pur,28.5228314395134,68.6204377377596,Akbar khayazai,Sohbat Pur,2.12
GGPS DEEDAR HUSSAIN KANRA,Sohbat Pur,28.4380170615484,68.8714727845087,Darya khan gajani/Arbab Pandrani,Sohbat Pur,4.12
GGMIDS ZAHOOR KHAN KHOSA,Sohbat Pur,28.5313084106018,68.6496254316632,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,3.77
GGMIDS ZAHOOR KHAN KHOSA,Sohbat Pur,28.5313084106018,68.6496254316632,Akbar khayazai,Sohbat Pur,4.31
GBPS GOTH TAGYA KHAN,Sohbat Pur,28.4352899497775,68.8731932386559,Darya khan gajani/Arbab Pandrani,Sohbat Pur,4.43
GBPS MIR ASGHAR KHAN PANWAR,Sohbat Pur,28.4570959775622,68.7827335949247,Raheem Bakhsh Kandrani,Sohbat Pur,6.18
GBPS MIR ASGHAR KHAN PANWAR,Sohbat Pur,28.4570959775622,68.7827335949247,Darya khan gajani/Arbab Pandrani,Sohbat Pur,5.28
GBPS MIR ASGHAR KHAN PANWAR,Sohbat Pur,28.4570959775622,68.7827335949247,Goth Gul Sher Kandrani,Sohbat Pur,3.74
GGPS MUHAMMAD HASSAN KHAN,Sohbat Pur,28.4726348057099,68.7626582660317,Raheem Bakhsh Kandrani,Sohbat Pur,5.65
GGPS MUHAMMAD HASSAN KHAN,Sohbat Pur,28.4726348057099,68.7626582660317,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,9.06
GGPS MUHAMMAD HASSAN KHAN,Sohbat Pur,28.4726348057099,68.7626582660317,Darya khan gajani/Arbab Pandrani,Sohbat Pur,7.4
GGPS MUHAMMAD HASSAN KHAN,Sohbat Pur,28.4726348057099,68.7626582660317,Goth Gul Sher Kandrani,Sohbat Pur,1.38
GGPS GOTH SAINDAD KANRANI,Sohbat Pur,28.4489926710874,68.8787528059319,Darya khan gajani/Arbab Pandrani,Sohbat Pur,4.27
GGPS BASHIR AHMED NANDWANI,Sohbat Pur,28.4372078754427,68.8669885068655,Darya khan gajani/Arbab Pandrani,Sohbat Pur,3.82
GBMIDS FAZAL MUHAMMAD KANRANI,Sohbat Pur,28.49291577,68.72958478,Raheem Bakhsh Kandrani,Sohbat Pur,6.59
GBMIDS FAZAL MUHAMMAD KANRANI,Sohbat Pur,28.49291577,68.72958478,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,5.14
GBMIDS FAZAL MUHAMMAD KANRANI,Sohbat Pur,28.49291577,68.72958478,Goth Gul Sher Kandrani,Sohbat Pur,3.24
GBPS BAGAN KHAN KANRANI,Sohbat Pur,28.465351456515,68.7319738565453,Raheem Bakhsh Kandrani,Sohbat Pur,3.58
GBPS BAGAN KHAN KANRANI,Sohbat Pur,28.465351456515,68.7319738565453,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,7.21
GBPS BAGAN KHAN KANRANI,Sohbat Pur,28.465351456515,68.7319738565453,Goth Gul Sher Kandrani,Sohbat Pur,3.62
GBPS MOHALLA SHER DIL BANGULZAI,Sohbat Pur,28.5090176390358,68.5296011823597,Akbar khayazai,Sohbat Pur,8.12
GGPS ABDUL HUSSAIN KANRANI,Sohbat Pur,28.4873502601951,68.7219813935416,Raheem Bakhsh Kandrani,Sohbat Pur,5.97
GGPS ABDUL HUSSAIN KANRANI,Sohbat Pur,28.4873502601951,68.7219813935416,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,4.83
GGPS ABDUL HUSSAIN KANRANI,Sohbat Pur,28.4873502601951,68.7219813935416,Goth Gul Sher Kandrani,Sohbat Pur,3.88
GGMIDS HAMZA KHAN KHOSA,Sohbat Pur,28.4397904068236,68.6897603910176,Raheem Bakhsh Kandrani,Sohbat Pur,3.57
GGMIDS HAMZA KHAN KHOSA,Sohbat Pur,28.4397904068236,68.6897603910176,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,8.22
GGMIDS HAMZA KHAN KHOSA,Sohbat Pur,28.4397904068236,68.6897603910176,Goth Gul Sher Kandrani,Sohbat Pur,8.63
GBPS ABDUL WAHID KHOSA,Sohbat Pur,28.5156538171057,68.422461589623,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,7.73
GBPS GOTH HAJI GHULAM MUSTAFA GAJANI,Sohbat Pur,28.4464457884535,68.7998488188992,Raheem Bakhsh Kandrani,Sohbat Pur,7.42
GBPS GOTH HAJI GHULAM MUSTAFA GAJANI,Sohbat Pur,28.4464457884535,68.7998488188992,Darya khan gajani/Arbab Pandrani,Sohbat Pur,3.85
GBPS GOTH HAJI GHULAM MUSTAFA GAJANI,Sohbat Pur,28.4464457884535,68.7998488188992,Goth Gul Sher Kandrani,Sohbat Pur,5.7
GBPS GOTH SHAMSUL HAQ KHOSA GANDAR,Sohbat Pur,28.435395455638,68.714066632147,Raheem Bakhsh Kandrani,Sohbat Pur,1.14
GBPS GOTH SHAMSUL HAQ KHOSA GANDAR,Sohbat Pur,28.435395455638,68.714066632147,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,9.2
GBPS GOTH SHAMSUL HAQ KHOSA GANDAR,Sohbat Pur,28.435395455638,68.714066632147,Goth Gul Sher Kandrani,Sohbat Pur,7.2
GBPS ALIF KHAN GAJANI,Sohbat Pur,28.45562164644,68.8162095853143,Raheem Bakhsh Kandrani,Sohbat Pur,9.21
GBPS ALIF KHAN GAJANI,Sohbat Pur,28.45562164644,68.8162095853143,Darya khan gajani/Arbab Pandrani,Sohbat Pur,2.02
GBPS ALIF KHAN GAJANI,Sohbat Pur,28.45562164644,68.8162095853143,Goth Gul Sher Kandrani,Sohbat Pur,6.28
GGPS HASSAN MUHAMMAD KANRANI,Sohbat Pur,28.48711144,68.72185292,Raheem Bakhsh Kandrani,Sohbat Pur,5.95
GGPS HASSAN MUHAMMAD KANRANI,Sohbat Pur,28.48711144,68.72185292,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,4.84
GGPS HASSAN MUHAMMAD KANRANI,Sohbat Pur,28.48711144,68.72185292,Goth Gul Sher Kandrani,Sohbat Pur,3.89
GGPS SHAH DOST KANRANI,Sohbat Pur,28.4895227889908,68.7414520495287,Raheem Bakhsh Kandrani,Sohbat Pur,6.39
GGPS SHAH DOST KANRANI,Sohbat Pur,28.4895227889908,68.7414520495287,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,6.35
GGPS SHAH DOST KANRANI,Sohbat Pur,28.4895227889908,68.7414520495287,Darya khan gajani/Arbab Pandrani,Sohbat Pur,9.92
GGPS SHAH DOST KANRANI,Sohbat Pur,28.4895227889908,68.7414520495287,Goth Gul Sher Kandrani,Sohbat Pur,2.02
GBPS GOTH ARBAB KHAN PINDRANI HAMIDPUR,Sohbat Pur,28.4641394326008,68.7600640065925,Raheem Bakhsh Kandrani,Sohbat Pur,4.79
GBPS GOTH ARBAB KHAN PINDRANI HAMIDPUR,Sohbat Pur,28.4641394326008,68.7600640065925,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,9.36
GBPS GOTH ARBAB KHAN PINDRANI HAMIDPUR,Sohbat Pur,28.4641394326008,68.7600640065925,Darya khan gajani/Arbab Pandrani,Sohbat Pur,7.52
GBPS GOTH ARBAB KHAN PINDRANI HAMIDPUR,Sohbat Pur,28.4641394326008,68.7600640065925,Goth Gul Sher Kandrani,Sohbat Pur,2.33
GGPS KILLI ABDUL NABI KHAN KANRANI,Sohbat Pur,28.4970065655018,68.7191369716116,Raheem Bakhsh Kandrani,Sohbat Pur,7.06
GGPS KILLI ABDUL NABI KHAN KANRANI,Sohbat Pur,28.4970065655018,68.7191369716116,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,4.02
GGPS KILLI ABDUL NABI KHAN KANRANI,Sohbat Pur,28.4970065655018,68.7191369716116,Goth Gul Sher Kandrani,Sohbat Pur,4.35
GBPS GOTH MEHMOOD KHAN GOLA SOHBAT PUR,Sohbat Pur,28.476880311901,68.5957234557983,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,9.43
GBPS GOTH MEHMOOD KHAN GOLA SOHBAT PUR,Sohbat Pur,28.476880311901,68.5957234557983,Akbar khayazai,Sohbat Pur,6.76
GGPS GHOT MUHAMMAD RAHIM,Sohbat Pur,28.5197951013286,68.4135389824901,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,7.2
GGPS Ghot Saleem Khan Khosa,Sohbat Pur,28.5269653,68.42653285,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,6.58
GGPS Gout Naseer Khan,Sohbat Pur,28.52498287,68.46628142,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,8.55
GGPS Haji Zain Ul Abidin,Sohbat Pur,28.4981570339701,68.5943115477516,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,8.81
GGPS Haji Zain Ul Abidin,Sohbat Pur,28.4981570339701,68.5943115477516,Akbar khayazai,Sohbat Pur,4.48
GGPS Goth Amanullah Khosa,Sohbat Pur,28.5203777197426,68.6161112878709,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,6.55
GGPS Goth Amanullah Khosa,Sohbat Pur,28.5203777197426,68.6161112878709,Akbar khayazai,Sohbat Pur,2.1
GGPS GOTH AYYUB KHAN KANRANI,Sohbat Pur,28.5060791069203,68.5684099240369,Akbar khayazai,Sohbat Pur,5.05
GGPS Goth Jamaludin Khosa,Sohbat Pur,28.6333062179624,68.4800504408203,Kareem Bakash Khosa,Sohbat Pur,3.77
GGPS Goth Jamaludin Khosa,Sohbat Pur,28.6333062179624,68.4800504408203,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,8.64
GGPS Goth majid Khan Khosa,Sohbat Pur,28.4826855903458,68.6068527918098,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,8.17
GGPS Goth majid Khan Khosa,Sohbat Pur,28.4826855903458,68.6068527918098,Akbar khayazai,Sohbat Pur,6.04
GGPS MEER GUL KHAN KHOSA,Sohbat Pur,28.5661895550608,68.4458754952195,Kareem Bakash Khosa,Sohbat Pur,9.4
GGPS MEER GUL KHAN KHOSA,Sohbat Pur,28.5661895550608,68.4458754952195,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,3.98
GBPS SYED ZAWAR HUSSAIN SHAH,Sohbat Pur,28.454251414435,68.882124512188,Darya khan gajani/Arbab Pandrani,Sohbat Pur,4.49
GBPS NISAR KHAN KHOSA RIIOA SOHBATPUR,Sohbat Pur,28.5176887,68.44958738,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,8.33
GGMIDS GOTH IMAM DIN KHIAZAI,Sohbat Pur,28.5292739111858,68.6082146914051,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,7.48
GGMIDS GOTH IMAM DIN KHIAZAI,Sohbat Pur,28.5292739111858,68.6082146914051,Akbar khayazai,Sohbat Pur,0.9
GGPS HAJI DINGHAN KHAN GAJANI,Sohbat Pur,28.4542745310895,68.7876540743644,Raheem Bakhsh Kandrani,Sohbat Pur,6.5
GGPS HAJI DINGHAN KHAN GAJANI,Sohbat Pur,28.4542745310895,68.7876540743644,Darya khan gajani/Arbab Pandrani,Sohbat Pur,4.82
GGPS HAJI DINGHAN KHAN GAJANI,Sohbat Pur,28.4542745310895,68.7876540743644,Goth Gul Sher Kandrani,Sohbat Pur,4.27
GBPS MOHAMMAD ISHAQ NINDWANI,Sohbat Pur,28.44624104,68.85859263,Darya khan gajani/Arbab Pandrani,Sohbat Pur,2.57
GBPS KHAIR BUX KHOSA,Sohbat Pur,28.5947559446984,68.5914058836053,Kareem Bakash Khosa,Sohbat Pur,7.95
GBPS KHAIR BUX KHOSA,Sohbat Pur,28.5947559446984,68.5914058836053,Akbar khayazai,Sohbat Pur,6.54
GBMIDS GOTH MUHAMMAD USMAN KHOSA,Sohbat Pur,28.6166200565308,68.526003073457,Kareem Bakash Khosa,Sohbat Pur,1.16
GPS HAJI MUHAMMAD KHAN KHOSA,Sohbat Pur,28.5161345985094,68.62906134096,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,5.25
GPS HAJI MUHAMMAD KHAN KHOSA,Sohbat Pur,28.5161345985094,68.62906134096,Akbar khayazai,Sohbat Pur,3.24
GPS MUHAMMAD AYAZ KHOSA,Sohbat Pur,28.6244664680104,68.5370688537119,Kareem Bakash Khosa,Sohbat Pur,1.98
GPS HAJI KARIM DINNA BUGTI,Sohbat Pur,28.4610573567083,68.6570453586113,Raheem Bakhsh Kandrani,Sohbat Pur,7.37
GPS HAJI KARIM DINNA BUGTI,Sohbat Pur,28.4610573567083,68.6570453586113,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,6.34
GPS HAJI KARIM DINNA BUGTI,Sohbat Pur,28.4610573567083,68.6570453586113,Akbar khayazai,Sohbat Pur,9.8
GPS MIR EZHAR KHAN KHOSA,Sohbat Pur,28.5266093404714,68.5308643490307,Akbar khayazai,Sohbat Pur,7.46
GPS GOTH AZAM KHOSA KHALANI,Sohbat Pur,28.6298230426815,68.5157459518308,Kareem Bakash Khosa,Sohbat Pur,0.73
GPS GHOS BUX GOLA,Sohbat Pur,28.474630732882,68.5779690950525,Akbar khayazai,Sohbat Pur,7.46
GPS MITHA SUMALANI,Sohbat Pur,28.56911485,68.465486,Kareem Bakash Khosa,Sohbat Pur,7.84
GPS MITHA SUMALANI,Sohbat Pur,28.56911485,68.465486,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,5.61
GPS PEER BAKSH SUMALANI,Sohbat Pur,28.56923464,68.45065369,Kareem Bakash Khosa,Sohbat Pur,8.83
GPS PEER BAKSH SUMALANI,Sohbat Pur,28.56923464,68.45065369,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,4.25
GPS GUL MOHAMMAD ,Sohbat Pur,28.51089687,68.44693095,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,8.9
GPS MUHAMMAD AMIN MARETA,Sohbat Pur,28.4607504900034,68.6681350592853,Raheem Bakhsh Kandrani,Sohbat Pur,6.38
GPS MUHAMMAD AMIN MARETA,Sohbat Pur,28.4607504900034,68.6681350592853,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,6.03
GPS MUHAMMAD AMIN MARETA,Sohbat Pur,28.4607504900034,68.6681350592853,Goth Gul Sher Kandrani,Sohbat Pur,9.53
GPS HAJI HISAMUDIN KHOSA,Sohbat Pur,28.55246097,68.45862711,Kareem Bakash Khosa,Sohbat Pur,9.71
GPS HAJI HISAMUDIN KHOSA,Sohbat Pur,28.55246097,68.45862711,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,5.88
